Month,Region,Provider_Group,Service_Category,Members,ER_Visits_per_1000,Admissions_per_1000,Avg_Cost_per_Admission,Specialty_Rx_Spend_PMPM,Generic_Dispensing_Rate,Mail_Order_Rate,Imaging_Util_per_1000,SNF_Days_per_1000,Outpatient_Site_of_Care_Index,Leakage_Rate,PMPM,Expected_Driver,Scenario_Type
2025-03-01,West,Beacon Medical Group,Outpatient,9665,146.0,46.1,17693.09,89.92,0.817,0.197,87.7,22.3,0.999,0.109,218.38,leakage_network,leakage_network
2025-03-01,West,Crest Health Partners,Medical,10214,173.3,49.5,17850.93,92.88,0.808,0.206,93.0,21.8,0.978,0.072,586.52,utilization_increase,utilization_increase
2025-03-01,West,Crest Health Partners,Pharmacy,10214,150.8,44.1,17803.63,123.37,0.774,0.237,92.4,23.0,0.982,0.066,212.33,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,West,Crest Health Partners,Post-Acute,10214,154.9,46.8,18217.85,96.34,0.804,0.203,97.4,27.7,0.994,0.063,151.09,post_acute_spike,post_acute_spike
2025-03-01,West,Crest Health Partners,Outpatient,10214,147.7,42.9,17822.72,92.81,0.811,0.205,90.5,23.4,1.18,0.074,229.08,site_of_care_shift,site_of_care_shift
2025-03-01,West,Delta Care Network,Medical,10613,164.2,45.8,21029.64,95.43,0.811,0.197,94.9,21.5,1.002,0.065,607.09,unit_cost_inflation,unit_cost_inflation
2025-03-01,West,Delta Care Network,Pharmacy,10613,154.4,49.3,18076.6,124.96,0.758,0.231,91.9,24.2,0.995,0.079,227.95,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,West,Delta Care Network,Post-Acute,10613,148.0,46.1,18159.45,100.0,0.804,0.199,92.2,24.1,1.012,0.126,149.98,leakage_network,leakage_network
2025-03-01,West,Delta Care Network,Outpatient,10613,151.7,47.5,18056.65,93.39,0.814,0.2,93.8,23.5,1.002,0.114,233.24,leakage_network,leakage_network
2025-03-01,South,Alpha IPA,Medical,9955,144.2,44.1,20614.52,94.51,0.825,0.205,93.4,21.5,1.01,0.078,603.76,unit_cost_inflation,unit_cost_inflation
2025-03-01,South,Alpha IPA,Pharmacy,9955,146.9,45.2,18331.51,122.51,0.761,0.238,89.3,21.5,0.999,0.068,227.59,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,South,Alpha IPA,Post-Acute,9955,142.1,43.4,17886.02,95.1,0.81,0.204,91.8,21.8,0.992,0.129,135.39,leakage_network,leakage_network
2025-03-01,South,Alpha IPA,Outpatient,9955,145.2,43.4,18075.64,91.36,0.81,0.204,95.2,22.5,0.988,0.113,234.8,leakage_network,leakage_network
2025-03-01,South,Beacon Medical Group,Medical,10160,165.5,49.9,18247.26,96.04,0.825,0.202,95.3,22.2,1.005,0.078,594.3,utilization_increase,utilization_increase
2025-03-01,South,Beacon Medical Group,Pharmacy,10160,149.8,44.4,17906.68,127.48,0.759,0.224,99.3,22.2,0.998,0.082,227.49,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,South,Beacon Medical Group,Post-Acute,10160,149.3,44.0,17759.55,96.58,0.814,0.205,92.6,28.1,0.982,0.077,148.7,post_acute_spike,post_acute_spike
2025-03-01,South,Beacon Medical Group,Outpatient,10160,157.9,45.5,17967.2,96.87,0.81,0.206,94.1,21.7,1.18,0.076,240.4,site_of_care_shift,site_of_care_shift
2025-03-01,South,Crest Health Partners,Medical,10887,157.3,48.2,21610.84,96.96,0.813,0.209,97.6,24.5,0.995,0.074,624.79,unit_cost_inflation,unit_cost_inflation
2025-03-01,South,Crest Health Partners,Pharmacy,10887,153.8,48.4,17845.85,126.82,0.762,0.229,98.0,23.1,0.996,0.082,232.1,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,South,Crest Health Partners,Post-Acute,10887,156.3,47.5,18500.6,104.0,0.816,0.201,91.8,24.4,0.999,0.119,149.98,leakage_network,leakage_network
2025-03-01,South,Crest Health Partners,Outpatient,10887,152.9,47.6,18682.52,97.48,0.815,0.202,94.7,23.3,1.011,0.114,236.46,leakage_network,leakage_network
2025-03-01,South,Delta Care Network,Medical,11549,188.3,52.4,17973.7,103.61,0.81,0.201,96.2,24.2,1.013,0.076,612.86,utilization_increase,utilization_increase
2025-03-01,South,Delta Care Network,Pharmacy,11549,160.0,48.1,18732.89,131.08,0.766,0.238,97.2,24.8,1.006,0.073,225.64,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,South,Delta Care Network,Post-Acute,11549,154.8,48.2,19048.66,104.15,0.805,0.202,96.9,31.0,0.995,0.073,149.56,post_acute_spike,post_acute_spike
2025-03-01,South,Delta Care Network,Outpatient,11549,159.9,48.3,18653.79,100.35,0.818,0.2,95.5,25.9,1.18,0.078,237.56,site_of_care_shift,site_of_care_shift
2025-03-01,Central,Alpha IPA,Medical,10689,171.7,51.7,18748.7,100.71,0.806,0.209,94.9,22.6,0.998,0.083,613.88,utilization_increase,utilization_increase
2025-03-01,Central,Alpha IPA,Pharmacy,10689,151.0,47.0,18441.96,123.61,0.758,0.236,95.8,22.0,1.008,0.078,232.2,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,Central,Alpha IPA,Post-Acute,10689,146.4,45.8,18190.01,95.56,0.81,0.211,96.4,27.6,0.982,0.073,145.0,post_acute_spike,post_acute_spike
2025-03-01,Central,Alpha IPA,Outpatient,10689,149.5,45.7,17718.34,97.77,0.817,0.21,90.3,22.6,1.18,0.081,225.49,site_of_care_shift,site_of_care_shift
2025-03-01,Central,Beacon Medical Group,Medical,11265,162.7,47.6,21649.15,103.98,0.812,0.206,95.7,22.8,0.994,0.089,627.25,unit_cost_inflation,unit_cost_inflation
2025-03-01,Central,Beacon Medical Group,Pharmacy,11265,157.1,46.3,18973.38,123.66,0.754,0.232,103.9,26.1,0.995,0.077,217.6,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,Central,Beacon Medical Group,Post-Acute,11265,156.3,47.7,18936.87,102.28,0.811,0.206,95.9,24.7,0.995,0.132,151.62,leakage_network,leakage_network
2025-03-01,Central,Beacon Medical Group,Outpatient,11265,156.3,48.5,18228.88,97.34,0.811,0.198,96.8,23.8,1.013,0.121,237.39,leakage_network,leakage_network
2025-03-01,Central,Crest Health Partners,Medical,11983,180.0,54.1,19218.83,104.98,0.811,0.197,94.8,24.7,0.977,0.087,629.01,utilization_increase,utilization_increase
2025-03-01,Central,Crest Health Partners,Pharmacy,11983,157.5,47.7,19308.44,127.0,0.757,0.231,100.3,25.6,1.012,0.084,227.85,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,Central,Crest Health Partners,Post-Acute,11983,164.1,48.2,18453.74,100.32,0.808,0.201,97.1,29.9,1.006,0.087,147.12,post_acute_spike,post_acute_spike
2025-03-01,Central,Crest Health Partners,Outpatient,11983,154.8,48.1,19229.72,101.49,0.808,0.207,102.9,25.0,1.18,0.081,242.29,site_of_care_shift,site_of_care_shift
2025-03-01,Central,Delta Care Network,Medical,12284,163.0,49.9,22709.89,104.62,0.817,0.209,103.4,25.3,1.01,0.082,661.43,unit_cost_inflation,unit_cost_inflation
2025-03-01,Central,Delta Care Network,Pharmacy,12284,165.2,51.3,19387.13,132.8,0.761,0.235,103.6,27.0,1.003,0.078,231.11,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,Central,Delta Care Network,Post-Acute,12284,158.7,52.5,19137.65,106.42,0.813,0.205,101.6,25.0,0.99,0.137,151.81,leakage_network,leakage_network
2025-03-01,Central,Delta Care Network,Outpatient,12284,168.5,52.2,19176.75,105.06,0.812,0.199,101.4,26.4,0.995,0.119,236.62,leakage_network,leakage_network
2025-03-01,East,Alpha IPA,Medical,11204,150.7,48.6,21777.84,99.4,0.811,0.207,102.2,24.8,1.011,0.09,634.37,unit_cost_inflation,unit_cost_inflation
2025-03-01,East,Alpha IPA,Pharmacy,11204,155.8,48.6,18999.76,126.67,0.754,0.226,100.2,24.9,0.988,0.089,228.42,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,East,Alpha IPA,Post-Acute,11204,163.4,48.4,18530.1,102.15,0.815,0.202,95.7,24.7,0.99,0.139,149.44,leakage_network,leakage_network
2025-03-01,East,Alpha IPA,Outpatient,11204,164.9,45.5,18890.44,104.57,0.808,0.203,98.8,23.9,1.002,0.12,234.38,leakage_network,leakage_network
2025-03-01,East,Beacon Medical Group,Medical,11998,187.0,54.2,18849.94,105.58,0.816,0.2,98.1,24.4,1.005,0.086,626.43,utilization_increase,utilization_increase
2025-03-01,East,Beacon Medical Group,Pharmacy,11998,160.7,48.4,19425.65,130.07,0.763,0.228,100.3,26.4,0.993,0.088,219.44,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,East,Beacon Medical Group,Post-Acute,11998,159.8,49.3,19672.76,100.08,0.815,0.208,99.8,30.5,1.001,0.079,152.17,post_acute_spike,post_acute_spike
2025-03-01,East,Beacon Medical Group,Outpatient,11998,167.1,50.1,19102.97,103.28,0.815,0.207,100.3,26.9,1.18,0.088,237.5,site_of_care_shift,site_of_care_shift
2025-03-01,East,Crest Health Partners,Medical,12823,164.7,51.1,21946.56,106.24,0.818,0.206,102.0,25.4,1.003,0.084,644.6,unit_cost_inflation,unit_cost_inflation
2025-03-01,East,Crest Health Partners,Pharmacy,12823,168.4,52.3,19110.36,135.11,0.76,0.234,106.6,27.2,1.014,0.087,234.1,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,East,Crest Health Partners,Post-Acute,12823,165.0,48.9,19851.92,104.2,0.815,0.207,100.3,25.3,1.015,0.136,150.17,leakage_network,leakage_network
2025-03-01,East,Crest Health Partners,Outpatient,12823,165.5,52.3,19730.29,101.33,0.82,0.208,103.5,25.0,1.011,0.127,233.6,leakage_network,leakage_network
2025-03-01,East,Delta Care Network,Medical,13313,192.7,61.9,19754.95,105.15,0.807,0.211,108.5,28.4,1.002,0.09,658.16,utilization_increase,utilization_increase
2025-03-01,East,Delta Care Network,Pharmacy,13313,170.7,52.8,20164.73,137.98,0.759,0.234,101.0,24.7,1.008,0.084,235.92,pharmacy_mix_shift,pharmacy_mix_shift
2025-03-01,East,Delta Care Network,Post-Acute,13313,173.3,54.2,19910.35,111.82,0.815,0.205,106.7,31.4,1.01,0.075,153.32,post_acute_spike,post_acute_spike
2025-03-01,East,Delta Care Network,Outpatient,13313,170.1,51.6,19614.47,111.6,0.818,0.201,104.6,25.7,1.18,0.084,236.55,site_of_care_shift,site_of_care_shift
2025-04-01,West,Alpha IPA,Medical,8820,141.8,43.2,20274.47,92.07,0.82,0.205,90.2,20.5,1.007,0.064,590.64,unit_cost_inflation,unit_cost_inflation
2025-04-01,West,Alpha IPA,Pharmacy,8820,135.2,41.3,17875.14,117.08,0.764,0.241,87.9,22.0,1.005,0.07,223.06,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,West,Alpha IPA,Post-Acute,8820,147.4,41.2,17212.24,90.46,0.815,0.21,86.4,18.9,0.993,0.122,134.43,leakage_network,leakage_network
2025-04-01,West,Alpha IPA,Outpatient,8820,140.7,41.4,17804.23,93.86,0.813,0.206,89.6,21.5,0.991,0.111,229.52,leakage_network,leakage_network
2025-04-01,West,Beacon Medical Group,Medical,9479,169.4,48.4,17510.42,92.97,0.808,0.206,89.6,20.7,0.989,0.062,566.37,utilization_increase,utilization_increase
2025-04-01,West,Beacon Medical Group,Pharmacy,9479,143.5,46.3,18339.03,118.47,0.761,0.229,86.1,20.6,0.998,0.069,222.1,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,West,Beacon Medical Group,Post-Acute,9479,146.7,43.1,17810.86,92.27,0.803,0.199,91.9,26.2,0.981,0.07,139.72,post_acute_spike,post_acute_spike
2025-04-01,West,Beacon Medical Group,Outpatient,9479,150.6,42.8,18004.45,97.72,0.805,0.205,91.7,21.9,1.18,0.065,234.37,site_of_care_shift,site_of_care_shift
2025-04-01,West,Crest Health Partners,Medical,10290,149.4,46.1,21228.75,97.87,0.813,0.208,96.5,22.6,1.002,0.074,611.58,unit_cost_inflation,unit_cost_inflation
2025-04-01,West,Crest Health Partners,Pharmacy,10290,142.7,45.6,18038.19,120.3,0.763,0.241,87.1,23.6,0.975,0.068,230.88,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,West,Crest Health Partners,Post-Acute,10290,146.7,45.1,18328.86,92.71,0.81,0.205,97.6,21.4,0.996,0.116,137.44,leakage_network,leakage_network
2025-04-01,West,Crest Health Partners,Outpatient,10290,152.5,45.0,17933.33,95.71,0.807,0.203,88.2,22.3,0.996,0.107,225.17,leakage_network,leakage_network
2025-04-01,West,Delta Care Network,Medical,11033,174.4,50.4,18356.76,104.4,0.821,0.201,91.3,22.3,1.011,0.068,604.78,utilization_increase,utilization_increase
2025-04-01,West,Delta Care Network,Pharmacy,11033,160.0,46.5,18611.87,128.39,0.757,0.239,91.5,24.7,0.994,0.068,224.59,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,West,Delta Care Network,Post-Acute,11033,148.3,46.0,17670.6,98.42,0.807,0.208,95.3,27.7,0.995,0.069,152.17,post_acute_spike,post_acute_spike
2025-04-01,West,Delta Care Network,Outpatient,11033,148.7,45.6,18061.42,95.29,0.812,0.206,97.8,24.4,1.18,0.07,237.22,site_of_care_shift,site_of_care_shift
2025-04-01,South,Alpha IPA,Medical,9888,169.6,48.6,18145.38,93.15,0.812,0.206,92.4,21.5,1.012,0.083,586.59,utilization_increase,utilization_increase
2025-04-01,South,Alpha IPA,Pharmacy,9888,148.9,40.5,18150.58,116.9,0.757,0.23,91.4,23.0,0.981,0.074,217.41,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,South,Alpha IPA,Post-Acute,9888,152.3,44.5,17596.83,94.82,0.818,0.208,89.2,26.8,0.998,0.073,139.64,post_acute_spike,post_acute_spike
2025-04-01,South,Alpha IPA,Outpatient,9888,143.3,45.7,17835.66,95.74,0.811,0.214,92.0,23.3,1.18,0.074,232.92,site_of_care_shift,site_of_care_shift
2025-04-01,South,Beacon Medical Group,Medical,10203,146.9,45.3,21479.04,96.0,0.81,0.208,91.5,24.1,1.001,0.074,600.11,unit_cost_inflation,unit_cost_inflation
2025-04-01,South,Beacon Medical Group,Pharmacy,10203,148.5,45.9,18773.6,127.26,0.766,0.23,93.6,24.2,0.991,0.079,231.56,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,South,Beacon Medical Group,Post-Acute,10203,151.1,45.1,17954.11,102.44,0.813,0.206,92.8,23.0,1.002,0.127,148.38,leakage_network,leakage_network
2025-04-01,South,Beacon Medical Group,Outpatient,10203,146.9,43.7,18275.28,93.63,0.808,0.203,95.5,25.0,0.981,0.124,231.57,leakage_network,leakage_network
2025-04-01,South,Crest Health Partners,Medical,11193,169.1,53.0,18562.44,99.85,0.8,0.205,98.5,23.6,1.012,0.08,611.38,utilization_increase,utilization_increase
2025-04-01,South,Crest Health Partners,Pharmacy,11193,160.4,47.1,18564.92,128.32,0.76,0.224,95.4,22.4,1.016,0.081,233.29,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,South,Crest Health Partners,Post-Acute,11193,153.0,45.8,18352.73,104.86,0.807,0.196,99.1,30.9,1.017,0.079,158.9,post_acute_spike,post_acute_spike
2025-04-01,South,Crest Health Partners,Outpatient,11193,154.2,44.5,18558.36,101.55,0.809,0.204,93.1,22.8,1.18,0.082,234.44,site_of_care_shift,site_of_care_shift
2025-04-01,South,Delta Care Network,Medical,11439,159.1,47.3,22089.62,106.4,0.802,0.207,99.6,25.1,1.016,0.083,626.86,unit_cost_inflation,unit_cost_inflation
2025-04-01,South,Delta Care Network,Pharmacy,11439,160.7,48.6,18660.37,131.43,0.763,0.236,95.4,24.1,0.995,0.072,233.31,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,South,Delta Care Network,Post-Acute,11439,159.7,49.7,18592.71,100.56,0.818,0.204,98.1,24.4,1.011,0.13,153.49,leakage_network,leakage_network
2025-04-01,South,Delta Care Network,Outpatient,11439,158.1,47.5,19427.56,104.14,0.808,0.211,96.4,26.0,1.015,0.111,235.23,leakage_network,leakage_network
2025-04-01,Central,Alpha IPA,Medical,10682,162.5,45.1,21842.53,99.04,0.804,0.205,96.0,22.3,1.003,0.084,617.77,unit_cost_inflation,unit_cost_inflation
2025-04-01,Central,Alpha IPA,Pharmacy,10682,149.8,45.8,18398.64,127.42,0.766,0.236,91.8,22.8,1.002,0.084,234.3,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,Central,Alpha IPA,Post-Acute,10682,159.1,46.2,18628.99,95.36,0.812,0.201,95.8,26.4,1.003,0.127,156.25,leakage_network,leakage_network
2025-04-01,Central,Alpha IPA,Outpatient,10682,149.9,44.8,19030.94,101.67,0.812,0.203,95.1,24.9,1.003,0.108,241.67,leakage_network,leakage_network
2025-04-01,Central,Beacon Medical Group,Medical,11226,178.7,52.7,19026.01,102.16,0.814,0.203,94.3,24.5,1.014,0.077,614.74,utilization_increase,utilization_increase
2025-04-01,Central,Beacon Medical Group,Pharmacy,11226,160.9,47.0,18576.83,128.09,0.76,0.229,96.4,24.4,1.002,0.085,237.67,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,Central,Beacon Medical Group,Post-Acute,11226,162.0,48.6,18655.38,99.44,0.81,0.207,100.5,30.3,0.999,0.083,158.08,post_acute_spike,post_acute_spike
2025-04-01,Central,Beacon Medical Group,Outpatient,11226,159.5,47.5,18449.85,98.86,0.807,0.206,99.6,22.8,1.18,0.081,236.78,site_of_care_shift,site_of_care_shift
2025-04-01,Central,Crest Health Partners,Medical,11782,158.8,48.1,22058.52,103.98,0.806,0.204,101.4,24.2,0.983,0.074,628.96,unit_cost_inflation,unit_cost_inflation
2025-04-01,Central,Crest Health Partners,Pharmacy,11782,154.7,48.6,19499.48,127.43,0.759,0.244,101.2,24.6,0.998,0.082,236.5,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,Central,Crest Health Partners,Post-Acute,11782,157.9,48.1,18586.36,103.26,0.803,0.203,97.3,26.1,0.995,0.132,149.01,leakage_network,leakage_network
2025-04-01,Central,Crest Health Partners,Outpatient,11782,160.5,47.6,18872.31,108.53,0.815,0.204,109.6,24.1,1.012,0.114,244.65,leakage_network,leakage_network
2025-04-01,Central,Delta Care Network,Medical,12379,180.8,55.9,19316.79,104.23,0.815,0.203,103.0,26.6,0.985,0.077,636.06,utilization_increase,utilization_increase
2025-04-01,Central,Delta Care Network,Pharmacy,12379,166.5,52.2,19235.24,133.39,0.756,0.236,101.1,25.5,0.999,0.082,231.35,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,Central,Delta Care Network,Post-Acute,12379,160.9,51.0,18392.28,103.49,0.804,0.21,100.7,30.8,1.0,0.078,153.24,post_acute_spike,post_acute_spike
2025-04-01,Central,Delta Care Network,Outpatient,12379,164.4,50.0,19171.23,102.47,0.804,0.205,102.9,24.4,1.18,0.083,248.48,site_of_care_shift,site_of_care_shift
2025-04-01,East,Alpha IPA,Medical,11340,183.0,55.7,18759.54,99.39,0.802,0.212,105.3,23.7,0.993,0.084,636.34,utilization_increase,utilization_increase
2025-04-01,East,Alpha IPA,Pharmacy,11340,152.9,45.6,19500.25,131.56,0.762,0.234,101.4,23.1,0.992,0.085,221.59,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,East,Alpha IPA,Post-Acute,11340,156.8,47.6,18759.19,100.62,0.805,0.198,100.4,29.6,0.986,0.085,151.59,post_acute_spike,post_acute_spike
2025-04-01,East,Alpha IPA,Outpatient,11340,156.2,45.4,19054.83,98.92,0.81,0.202,98.8,25.8,1.18,0.09,242.0,site_of_care_shift,site_of_care_shift
2025-04-01,East,Beacon Medical Group,Medical,11762,163.6,47.4,22103.5,103.44,0.816,0.203,102.8,25.6,1.012,0.084,634.24,unit_cost_inflation,unit_cost_inflation
2025-04-01,East,Beacon Medical Group,Pharmacy,11762,155.2,47.6,18465.0,135.64,0.763,0.239,100.0,24.8,0.999,0.091,243.25,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,East,Beacon Medical Group,Post-Acute,11762,165.2,49.9,19550.61,103.36,0.808,0.204,99.1,25.2,0.989,0.139,154.35,leakage_network,leakage_network
2025-04-01,East,Beacon Medical Group,Outpatient,11762,167.7,47.5,19720.51,100.07,0.804,0.203,105.9,25.6,0.998,0.122,236.66,leakage_network,leakage_network
2025-04-01,East,Crest Health Partners,Medical,12707,192.9,57.9,19569.05,99.39,0.804,0.207,102.9,25.6,0.989,0.089,649.9,utilization_increase,utilization_increase
2025-04-01,East,Crest Health Partners,Pharmacy,12707,168.0,50.2,19502.89,131.4,0.759,0.225,99.3,25.9,1.024,0.078,226.33,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,East,Crest Health Partners,Post-Acute,12707,166.9,53.1,19510.65,107.76,0.808,0.203,104.2,31.2,1.007,0.079,158.46,post_acute_spike,post_acute_spike
2025-04-01,East,Crest Health Partners,Outpatient,12707,166.2,50.7,18957.1,103.55,0.816,0.204,104.8,25.3,1.18,0.08,246.32,site_of_care_shift,site_of_care_shift
2025-04-01,East,Delta Care Network,Medical,13317,171.5,52.9,22595.55,107.14,0.813,0.204,105.1,28.9,0.99,0.089,651.18,unit_cost_inflation,unit_cost_inflation
2025-04-01,East,Delta Care Network,Pharmacy,13317,172.6,53.3,19596.89,134.34,0.75,0.233,107.6,25.9,1.001,0.079,233.96,pharmacy_mix_shift,pharmacy_mix_shift
2025-04-01,East,Delta Care Network,Post-Acute,13317,165.4,52.4,19599.68,105.02,0.807,0.201,102.1,28.1,0.996,0.126,157.19,leakage_network,leakage_network
2025-04-01,East,Delta Care Network,Outpatient,13317,173.7,51.6,20199.32,105.86,0.813,0.209,107.4,25.6,0.991,0.13,240.98,leakage_network,leakage_network
2025-05-01,West,Alpha IPA,Medical,9193,157.6,46.4,17084.17,92.48,0.804,0.207,88.3,21.5,0.995,0.066,574.27,utilization_increase,utilization_increase
2025-05-01,West,Alpha IPA,Pharmacy,9193,135.9,43.3,17465.64,119.28,0.76,0.236,83.0,19.9,1.011,0.07,213.35,pharmacy_mix_shift,pharmacy_mix_shift
2025-05-01,West,Alpha IPA,Post-Acute,9193,141.4,41.3,17237.65,91.14,0.813,0.198,85.5,25.8,1.016,0.072,139.9,post_acute_spike,post_acute_spike
2025-05-01,West,Alpha IPA,Outpatient,9193,146.1,40.4,17579.6,95.22,0.804,0.209,86.5,21.7,1.18,0.071,224.67,site_of_care_shift,site_of_care_shift
2025-05-01,West,Beacon Medical Group,Medical,9517,148.6,43.4,21082.73,97.27,0.807,0.209,92.4,22.3,0.977,0.066,609.15,unit_cost_inflation,unit_cost_inflation
2025-05-01,West,Beacon Medical Group,Pharmacy,9517,139.0,44.6,18011.94,120.56,0.748,0.234,96.2,20.9,0.992,0.066,228.4,pharmacy_mix_shift,pharmacy_mix_shift
2025-05-01,West,Beacon Medical Group,Post-Acute,9517,143.0,42.7,18224.04,97.45,0.803,0.201,93.5,21.8,0.985,0.113,137.73,leakage_network,leakage_network
2025-05-01,West,Beacon Medical Group,Outpatient,9517,139.0,41.0,17470.15,93.7,0.806,0.213,89.2,21.6,1.005,0.109,226.62,leakage_network,leakage_network
2025-05-01,West,Crest Health Partners,Medical,10249,169.3,53.2,18373.34,95.3,0.81,0.203,93.3,21.2,0.989,0.071,618.41,utilization_increase,utilization_increase
2025-05-01,West,Crest Health Partners,Pharmacy,10249,150.0,46.0,18212.15,125.99,0.755,0.239,95.1,22.5,0.999,0.076,226.97,pharmacy_mix_shift,pharmacy_mix_shift
2025-05-01,West,Crest Health Partners,Post-Acute,10249,148.3,45.6,18070.66,95.95,0.81,0.206,97.5,28.5,0.994,0.073,149.92,post_acute_spike,post_acute_spike
2025-05-01,West,Crest Health Partners,Outpatient,10249,153.2,44.4,18156.6,97.75,0.808,0.202,93.7,23.0,1.18,0.07,231.78,site_of_care_shift,site_of_care_shift
2025-05-01,West,Delta Care Network,Medical,10705,155.2,45.5,21721.57,102.71,0.814,0.208,92.5,23.5,1.004,0.068,623.75,unit_cost_inflation,unit_cost_inflation
2025-05-01,West,Delta Care Network,Pharmacy,10705,154.3,45.4,18964.86,128.31,0.753,0.233,98.5,25.2,1.01,0.075,234.8,pharmacy_mix_shift,pharmacy_mix_shift
2025-05-01,West,Delta Care Network,Post-Acute,10705,154.2,46.9,18561.96,101.84,0.804,0.209,98.4,23.2,0.997,0.122,143.5,leakage_network,leakage_network
2025-05-01,West,Delta Care Network,Outpatient,10705,146.7,47.9,18264.71,100.05,0.805,0.211,96.6,23.2,0.988,0.109,234.48,leakage_network,leakage_network
2025-05-01,South,Alpha IPA,Medical,9594,146.4,44.3,21086.06,96.9,0.81,0.202,99.7,21.9,1.002,0.077,600.69,unit_cost_inflation,unit_cost_inflation
